,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
7383,0,0,0,0,0,0,1,1,0,1,1,1
7384,0,0,0,0,0,0,1,1,1,1,1,1
7385,0,0,0,0,0,0,1,1,1,1,1,1
7386,0,0,0,0,0,0,1,1,1,1,1,1
7387,0,0,0,0,0,0,1,1,1,1,1,1
7388,0,0,0,0,0,0,0,0,1,1,1,1
7389,0,0,0,0,0,0,1,0,1,1,1,1
7390,0,0,0,0,0,0,0,0,0,1,1,1
7391,0,0,0,0,0,0,1,0,1,1,1,1
7392,0,0,0,0,0,0,1,1,1,1,1,1
7393,0,0,0,0,0,0,0,0,1,0,1,1
7394,1,1,1,0,0,0,0,0,0,0,1,1
7395,0,0,0,0,0,0,1,1,1,1,1,1
7396,0,0,0,0,0,0,1,1,1,1,1,1
7397,0,0,0,0,0,0,1,1,1,1,1,1
7398,0,0,0,0,0,0,0,1,1,1,1,1
7399,0,0,0,0,0,0,0,0,1,1,1,1
7400,0,0,0,0,0,0,1,1,1,1,1,1
7401,0,0,0,0,0,0,1,1,1,1,1,1
7402,0,0,0,0,0,0,0,0,1,1,1,1
7403,0,1,0,0,0,0,1,0,0,0,1,1
7404,1,1,1,0,0,0,0,1,0,1,1,1
7405,0,0,0,0,0,0,1,1,1,1,1,1
7406,0,0,0,0,0,0,0,1,1,1,1,1
7407,0,0,0,0,0,0,0,0,1,0,1,1
7408,1,1,0,1,0,0,0,0,0,1,1,1
7409,1,1,1,1,1,1,0,0,0,1,0,0
7410,1,1,1,1,1,1,0,0,0,0,0,0
7411,1,1,1,1,1,1,1,0,0,0,0,1
7412,0,0,1,0,1,1,1,1,1,0,1,0
7413,1,0,1,1,0,1,0,0,1,0,0,0
7414,1,1,1,1,1,1,0,0,0,0,0,0
7415,1,1,1,1,1,1,1,0,0,0,0,0
7416,1,1,1,1,1,1,1,1,0,1,0,0
7417,0,0,1,0,0,1,1,1,1,1,1,0
7418,0,0,0,0,0,0,0,1,1,1,1,0
7419,0,0,0,0,0,0,1,1,1,1,1,1
7420,0,0,0,0,0,0,0,0,0,1,1,0
7421,1,1,0,1,1,0,0,0,0,1,0,0
7422,0,1,1,0,1,1,1,0,0,1,1,1
7423,1,1,1,1,1,1,0,1,0,0,1,0
7424,0,1,1,0,0,0,1,1,1,0,1,0
7425,0,0,0,0,0,0,1,1,1,1,1,1
7426,0,0,0,0,0,0,0,1,1,1,1,1
7427,0,0,0,0,0,0,0,0,0,1,0,1
7428,1,0,0,1,1,0,0,0,0,1,0,1
7429,0,0,0,0,1,1,1,1,0,1,1,0
7430,0,0,1,0,0,1,0,1,0,0,1,0
7431,0,0,0,0,0,0,1,1,1,0,1,0
7432,1,1,1,1,0,0,0,0,0,0,1,0
7433,1,1,1,0,1,0,1,0,1,1,0,1
7434,0,0,0,0,0,0,1,1,1,1,0,1
7435,1,0,0,1,0,0,0,1,1,1,0,1
7436,1,1,0,1,1,0,0,0,0,0,0,0
7437,1,1,1,1,1,1,0,0,0,0,0,0
7438,1,1,1,1,1,1,0,0,0,0,0,0
7439,1,1,1,1,1,1,1,1,0,0,0,0
7440,1,1,1,1,1,1,0,0,0,0,0,0
7441,1,1,1,1,1,1,0,0,0,0,0,0
7442,1,1,1,1,1,1,0,0,0,0,0,0
7443,1,1,1,1,1,1,0,0,0,0,0,0
7444,1,1,1,1,1,1,0,0,0,0,0,0
7445,1,1,1,1,1,1,1,1,1,0,0,0
7446,1,1,1,1,1,1,0,1,1,0,0,0
7447,1,1,1,1,1,1,0,0,1,0,0,0
7448,1,1,1,1,1,1,1,1,1,1,0,0
7449,1,1,1,1,1,1,0,0,0,0,0,0
7450,1,1,1,1,1,1,0,0,0,0,0,0
7451,1,1,1,1,1,1,0,0,0,0,0,0
7452,1,1,1,1,1,1,0,0,0,0,0,0
7453,1,1,1,1,1,1,1,0,0,0,0,0
7454,1,1,1,1,1,1,0,0,0,0,0,0
7455,1,1,1,1,1,1,0,0,0,0,0,0
7456,1,1,1,1,1,1,0,0,0,0,0,0
7457,1,1,1,1,1,1,0,0,0,0,0,0
7458,1,1,1,1,1,1,1,0,0,0,0,0
7459,1,1,1,1,1,1,1,1,1,0,0,0
7460,1,1,1,1,1,1,0,1,1,0,0,0
7461,1,1,1,1,1,1,0,0,0,0,0,0
7462,1,1,1,1,1,1,0,0,0,0,0,0
7463,1,1,1,1,1,1,1,0,0,0,0,0
7464,1,1,1,1,1,1,0,0,0,0,0,0
7465,1,1,1,1,1,1,0,0,0,0,0,0
7466,1,1,1,1,1,1,0,0,0,0,0,0
7467,1,1,1,1,1,1,1,1,0,0,0,0
7468,1,1,1,1,1,1,0,0,0,0,0,0
7469,1,1,1,1,1,1,1,0,0,0,0,0
7470,1,1,1,1,1,1,0,0,0,0,0,0
7471,1,1,1,1,1,1,1,0,0,0,0,0
7472,1,1,1,1,1,1,0,0,0,0,0,0
7473,1,1,1,1,1,1,1,1,1,0,0,0
7474,1,1,1,1,1,1,0,0,0,0,0,0
7475,1,1,1,1,1,1,1,0,0,0,0,0
7476,1,1,1,1,1,1,0,0,0,0,0,0
7477,1,1,1,1,1,1,0,0,0,0,0,0
7478,1,1,1,1,1,1,1,0,0,0,0,0
7479,1,1,1,1,1,1,0,1,0,0,0,0
7480,0,1,1,0,1,1,1,1,1,1,1,0
7481,0,0,0,0,0,0,1,1,1,1,1,1
7482,0,0,0,0,0,0,1,1,1,1,1,1
7483,0,0,0,0,0,0,0,1,1,1,1,1
7484,0,0,0,0,0,0,1,0,1,1,1,1
7485,0,0,0,0,0,0,1,1,0,1,1,1
7486,0,0,0,0,0,0,0,0,1,1,1,1
7487,0,0,0,0,0,0,0,0,0,1,1,1
7488,1,1,1,0,0,0,0,0,0,0,1,1
7489,1,1,1,0,0,0,1,0,0,1,1,1
7490,1,1,1,1,0,1,0,1,0,0,0,1
7491,1,1,1,1,1,1,0,0,0,0,0,1
7492,1,1,1,1,1,1,1,0,0,0,0,1
7493,0,0,1,0,0,1,1,1,1,1,1,1
7494,0,0,0,0,0,0,0,1,1,1,1,0
7495,1,0,0,1,0,0,0,0,1,0,0,0
7496,0,0,0,0,0,0,1,0,0,1,1,1
7497,0,0,0,0,0,0,0,1,0,1,1,0
7498,1,1,0,1,1,0,0,0,0,0,0,0
7499,1,1,1,1,1,1,1,0,0,0,1,0
7500,1,1,1,0,1,1,1,1,0,0,1,1
7501,1,1,1,1,1,1,0,0,0,0,0,0
7502,1,1,1,1,1,1,1,0,1,0,0,1
7503,1,1,1,1,1,1,0,1,0,0,0,1
7504,1,1,1,1,1,1,0,0,1,1,1,1
7505,0,0,1,0,1,1,1,1,1,1,0,0
7506,0,0,0,0,0,0,1,1,1,1,1,0
7507,0,0,0,0,0,0,1,1,1,1,1,1
7508,0,0,0,0,0,0,0,1,1,1,1,1
7509,0,0,0,0,0,0,1,1,1,1,1,1
7510,0,0,0,0,0,0,1,1,1,1,1,1
7511,1,0,0,0,0,0,0,0,0,1,1,1
7512,1,1,0,1,0,0,0,0,0,1,1,1
7513,1,1,1,1,1,1,0,0,0,0,1,1
7514,1,1,1,1,1,1,0,0,0,0,1,1
7515,1,1,1,0,1,1,1,1,1,0,1,1
7516,1,1,1,1,1,1,0,0,0,0,0,1
7517,1,1,1,1,1,1,0,0,0,0,0,1
7518,1,1,1,1,1,1,0,0,0,0,0,0
7519,1,1,1,1,1,1,0,0,0,0,0,0
7520,1,1,1,1,1,1,0,0,0,0,0,0
7521,1,1,1,1,1,1,0,0,0,0,0,0
7522,1,1,1,1,1,1,1,0,0,0,0,0
7523,0,1,1,0,1,1,1,1,1,1,0,0
7524,0,0,0,0,0,1,1,1,1,1,0,0
7525,0,0,0,0,0,0,1,1,1,1,1,0
7526,0,0,0,0,0,0,0,1,1,1,1,0
7527,0,0,0,0,0,0,1,1,1,1,1,1
7528,0,0,0,0,0,0,0,1,0,1,1,1
7529,1,0,0,1,0,0,0,0,0,0,1,0
7530,1,1,1,1,1,1,0,0,0,0,1,0
7531,1,1,1,1,1,1,0,0,0,0,1,0
7532,1,1,1,1,1,1,1,0,0,0,0,1
7533,1,1,1,1,1,1,0,0,0,0,0,0
7534,1,1,1,1,1,1,0,0,0,0,0,0
7535,1,1,1,1,1,1,0,0,0,0,0,0
7536,1,1,1,1,1,1,1,0,0,0,0,0
7537,1,1,1,1,1,1,0,1,0,0,0,0
7538,1,1,1,1,1,1,1,0,1,0,0,0
7539,1,1,1,1,1,1,0,0,0,0,0,0
7540,1,1,1,1,1,1,0,0,0,0,0,0
7541,1,1,1,1,1,1,0,0,0,0,0,0
7542,0,1,1,1,1,1,1,1,1,0,0,0
7543,0,0,1,0,1,1,1,1,1,1,0,0
7544,0,0,0,1,0,0,0,0,1,0,0,0
7545,0,0,0,1,1,0,0,0,0,0,0,0
7546,0,0,0,0,1,1,1,1,0,1,0,0
7547,1,1,1,1,1,1,0,0,0,1,0,0
7548,0,0,0,0,0,0,1,1,1,1,1,0
7549,1,0,1,1,0,1,0,1,0,0,1,0
7550,1,1,1,1,1,1,0,0,0,0,0,0
7551,1,1,1,1,1,1,0,0,0,0,0,0
7552,1,1,1,1,1,1,0,0,0,0,0,0
7553,1,1,1,1,1,1,0,0,0,0,0,0
7554,1,1,1,1,1,1,0,0,0,0,0,0
7555,1,1,1,1,1,1,1,0,0,0,0,0
7556,1,1,1,1,1,1,1,1,1,0,0,0
7557,1,1,1,1,1,1,0,0,0,0,0,0
7558,1,1,1,1,1,1,0,0,0,0,0,0
7559,1,1,1,1,1,1,0,0,0,0,0,0
7560,1,1,1,1,1,1,0,0,0,0,0,0
7561,0,1,1,1,1,1,1,1,1,0,0,0
7562,0,0,0,0,0,1,1,1,1,0,1,0
7563,0,0,0,0,0,0,1,1,1,1,1,1
7564,0,0,0,0,0,0,0,0,1,1,1,0
7565,0,0,0,0,0,0,1,1,1,1,1,1
7566,0,0,0,0,0,0,0,1,0,1,1,1
7567,0,0,0,0,0,0,1,0,1,1,1,1
7568,0,0,0,0,0,0,0,1,0,1,1,0
7569,1,1,1,1,0,0,0,0,0,0,1,1
7570,1,1,1,1,1,1,0,0,0,0,0,0
7571,1,1,1,1,1,1,0,0,0,0,0,0
7572,1,1,1,1,1,1,0,0,0,0,0,0
7573,1,1,1,1,1,1,0,0,0,0,0,0
7574,1,1,1,1,1,1,0,0,0,0,0,0
7575,1,1,1,1,1,1,1,0,0,0,0,0
7576,1,1,1,1,1,1,1,1,0,0,0,0
7577,1,1,1,1,1,1,0,0,0,0,0,0
7578,1,1,1,1,1,1,0,0,0,0,0,0
7579,1,1,1,1,1,1,0,0,0,0,0,0
7580,1,1,1,1,1,1,1,1,1,0,0,0
7581,0,0,1,0,1,1,1,1,1,1,0,0
7582,0,0,0,1,0,0,0,1,1,0,0,0
7583,1,0,0,1,1,0,0,0,0,1,0,0
7584,0,0,0,0,0,0,1,1,1,1,1,0
7585,0,0,0,0,0,0,1,1,1,1,1,1
7586,0,0,0,0,0,0,1,1,1,1,1,1
7587,0,0,0,0,0,0,0,0,0,0,1,1
7588,1,1,0,1,0,0,0,0,0,0,1,0
7589,0,1,1,0,0,0,1,1,0,1,1,1
7590,0,0,1,0,0,0,0,1,1,0,0,1
7591,1,1,1,1,1,0,0,0,1,0,1,1
7592,1,1,1,1,1,1,0,0,0,0,1,1
7593,1,1,1,1,1,1,0,0,0,0,0,0
7594,1,1,1,1,1,1,0,0,0,0,0,0
7595,1,1,1,1,1,1,0,0,0,0,0,0
7596,1,1,1,1,1,1,1,1,1,0,0,0
7597,1,1,1,1,1,1,0,1,1,0,0,0
7598,0,0,0,0,0,1,1,1,1,1,0,0
7599,0,0,0,0,0,0,1,1,1,1,0,0
7600,0,0,0,1,0,0,0,0,1,1,0,0
7601,0,0,0,0,0,0,1,1,1,1,1,0
7602,0,0,0,0,0,0,1,1,1,1,1,1
7603,0,0,0,0,0,0,0,0,1,1,1,0
7604,0,0,0,0,0,0,1,0,1,1,1,1
7605,0,0,0,0,0,0,1,1,0,1,1,1
7606,0,0,0,0,0,0,1,1,1,1,1,1
7607,0,0,0,0,0,0,1,1,1,1,1,1
7608,0,0,0,0,0,0,1,1,1,1,1,1
7609,0,0,0,0,0,0,0,1,1,1,1,1
7610,0,0,0,0,0,0,1,1,1,1,1,1
7611,0,0,0,0,0,0,1,1,1,1,1,1
7612,0,0,0,0,0,0,0,1,1,1,1,1
7613,0,0,0,0,0,0,1,0,1,1,1,1
7614,0,0,0,0,0,0,1,1,0,1,1,1
7615,0,0,0,0,0,0,1,1,1,1,1,1
7616,0,0,0,0,0,0,0,0,0,1,1,1
7617,1,1,0,0,0,0,0,0,0,0,1,1
7618,0,0,1,0,0,0,1,1,0,1,1,1
7619,0,0,0,0,0,0,1,1,1,1,1,1
7620,0,0,0,0,0,0,0,1,1,1,1,1
7621,0,0,0,0,0,0,1,0,1,1,1,1
7622,0,0,0,0,0,0,1,1,1,1,1,1
7623,1,0,0,1,0,0,0,0,0,1,1,1
7624,1,1,0,1,1,0,0,0,0,0,0,1
7625,1,1,1,1,1,1,0,0,0,0,1,1
7626,1,1,1,1,1,1,0,0,0,0,1,0
7627,1,1,1,1,1,1,1,0,0,0,0,0
7628,1,1,1,1,1,1,1,1,0,0,0,0
7629,1,1,1,1,1,1,0,0,0,0,0,0
7630,1,1,1,1,1,1,0,0,0,0,0,0
7631,1,1,1,1,1,1,1,0,0,0,0,0
7632,0,1,1,0,1,1,1,1,1,1,0,0
7633,0,0,0,0,0,1,0,1,1,1,0,0
7634,0,0,0,0,0,0,1,1,1,1,1,0
7635,0,0,0,0,0,0,1,1,1,1,1,1
7636,0,0,0,0,0,0,1,1,1,1,1,1
7637,0,0,0,0,0,0,0,1,1,1,1,1
7638,0,0,0,0,0,0,0,0,1,1,1,1
7639,0,0,0,0,0,0,0,0,0,1,1,1
7640,1,1,0,0,0,0,0,0,0,1,1,1
7641,0,1,1,0,0,0,1,1,0,1,1,1
7642,0,0,0,0,0,0,1,1,1,1,1,1
7643,0,0,0,0,0,0,1,1,1,1,1,1
7644,0,0,0,0,0,0,0,1,1,1,1,1
7645,0,0,0,0,0,0,0,0,0,1,0,1
7646,0,0,0,0,0,0,1,0,0,1,1,1
7647,0,0,0,0,0,0,1,1,1,1,1,1
7648,0,0,0,0,0,0,1,1,1,1,1,1
7649,0,0,0,0,0,0,0,1,1,1,1,1
7650,0,0,0,0,0,0,0,0,0,1,1,1
7651,1,0,0,0,0,0,0,0,0,1,1,1
7652,1,1,0,0,0,0,1,0,0,1,1,1
7653,0,1,1,0,0,0,1,1,0,0,1,1
7654,0,1,1,0,0,0,1,1,1,0,1,1
7655,1,1,1,1,1,0,0,0,0,0,1,1
7656,0,1,1,0,1,0,1,1,1,0,0,1
7657,0,0,0,0,0,0,1,1,1,1,1,1
7658,0,0,0,0,0,0,1,1,1,1,1,1
7659,0,0,0,0,0,0,0,1,1,1,1,1
7660,0,0,0,0,0,0,1,1,1,1,1,1
7661,0,0,0,0,0,0,1,1,1,1,1,1
7662,0,0,0,0,0,0,0,1,1,1,1,1
7663,0,0,0,0,0,0,1,0,1,1,1,1
7664,0,0,0,0,0,0,0,0,0,1,1,1
7665,0,0,0,0,0,0,1,0,1,1,1,1
7666,0,0,0,0,0,0,0,1,0,1,1,1
7667,0,0,0,0,0,0,1,1,1,1,1,1
7668,0,0,0,0,0,0,0,1,1,1,1,1
7669,0,0,0,0,0,0,1,1,1,1,1,1
7670,0,0,0,0,0,0,0,1,1,1,1,1
7671,0,0,0,0,0,0,0,0,1,1,1,1
7672,0,0,0,0,0,0,1,1,0,1,1,1
7673,1,0,0,0,0,0,0,0,0,0,1,1
7674,0,0,0,0,0,0,1,1,1,1,1,1
7675,0,0,0,0,0,0,1,1,1,1,1,1
7676,0,0,0,0,0,0,1,1,1,1,1,1
7677,0,0,0,0,0,0,0,1,1,1,1,1
7678,1,0,0,1,0,0,0,0,0,0,0,1
7679,1,1,1,1,1,1,0,0,0,1,0,0
7680,1,1,1,1,1,1,0,0,0,0,0,0
7681,1,1,1,1,1,1,0,0,0,0,0,0
7682,1,1,1,1,1,1,0,0,0,0,0,0
7683,1,1,1,1,1,1,1,1,0,0,0,0
7684,0,1,1,0,1,1,1,1,1,1,0,1
7685,0,0,0,1,0,1,0,1,1,1,0,1
7686,0,0,0,0,0,0,1,0,1,1,0,0
7687,0,0,0,0,0,0,1,1,0,1,1,0
7688,1,1,0,1,1,1,0,0,0,1,0,0
7689,1,1,1,1,1,1,0,0,0,0,0,0
7690,1,1,1,1,1,1,1,1,0,0,1,0
7691,0,0,1,0,0,1,1,1,1,1,1,1
7692,1,0,0,0,0,0,0,1,1,0,1,0
7693,0,0,0,0,0,0,1,0,1,0,0,1
7694,1,1,1,1,1,1,0,0,0,1,0,1
7695,1,1,1,1,1,1,1,0,0,1,0,0
7696,1,1,1,1,1,1,0,0,0,0,0,0
7697,1,1,1,1,1,1,1,0,0,0,0,0
7698,1,1,1,1,1,1,0,0,0,0,0,0
7699,1,1,1,1,1,1,1,1,1,0,0,0
7700,1,1,1,1,1,1,0,1,0,0,0,0
7701,1,1,1,1,1,1,1,0,1,0,0,0
7702,0,1,1,1,1,1,1,1,0,1,0,0
7703,1,1,1,1,1,1,0,0,1,0,0,0
7704,1,1,1,1,1,1,0,0,0,0,0,0
7705,1,1,1,1,1,1,1,0,0,0,0,0
7706,1,1,1,1,1,1,0,0,0,0,0,0
7707,1,1,1,1,1,1,0,0,0,0,0,0
7708,1,1,1,1,1,1,0,0,0,0,0,0
7709,1,1,1,1,1,1,0,0,0,0,0,0
7710,1,1,1,1,1,1,0,0,0,0,0,0
7711,1,1,1,1,1,1,0,0,0,0,0,0
7712,1,1,1,1,1,1,1,0,0,0,0,0
7713,1,1,1,1,1,1,0,0,0,0,0,0
7714,1,1,1,1,1,1,0,0,0,0,0,0
7715,1,1,1,1,1,1,1,1,0,0,0,0
7716,0,0,1,1,1,1,1,1,1,1,0,0
7717,0,0,0,0,0,1,0,1,1,1,0,0
7718,0,0,0,0,0,0,1,1,1,1,1,0
7719,0,0,0,0,0,0,0,1,1,1,1,0
7720,0,0,0,0,0,0,0,0,0,1,1,0
7721,0,0,0,0,0,0,1,1,1,1,1,1
7722,0,0,0,0,0,0,1,1,1,1,1,1
7723,0,0,0,0,0,0,1,1,1,1,1,1
7724,0,0,0,0,0,0,1,1,1,1,1,1
7725,0,0,0,0,0,0,1,1,1,1,1,1
7726,0,0,0,0,0,0,1,1,1,1,1,1
7727,0,0,0,0,0,0,1,1,1,1,1,1
7728,0,0,0,0,0,0,0,0,0,1,1,1
7729,0,0,0,0,0,0,1,0,0,1,1,1
7730,1,0,0,0,0,0,0,0,0,0,1,1
7731,1,1,1,0,0,0,1,0,1,1,1,1
7732,0,0,1,0,0,0,1,1,1,0,1,1
7733,1,0,1,0,0,0,0,1,1,0,1,1
7734,1,1,1,1,1,1,0,0,0,0,0,1
7735,1,1,1,1,1,1,0,0,0,0,0,0
7736,1,1,1,1,1,1,0,0,0,0,0,0
7737,1,1,1,1,1,1,1,0,0,0,0,0
7738,1,1,1,1,1,1,1,1,1,0,0,0
7739,1,1,1,1,1,1,1,1,1,0,0,0
7740,0,0,0,0,0,1,1,1,1,1,1,1
7741,0,0,0,0,0,0,0,1,1,1,0,0
7742,0,0,0,0,0,0,1,0,1,1,0,0
7743,1,0,0,1,1,0,0,0,0,1,0,0
7744,1,1,1,1,1,1,0,0,0,0,0,0
7745,1,1,1,1,1,1,1,0,0,0,1,0
7746,1,1,1,1,1,1,0,0,0,0,0,0
7747,1,1,1,1,1,1,1,0,0,0,0,0
7748,1,1,1,1,1,1,1,1,1,0,0,1
7749,0,0,1,0,1,1,1,1,1,1,0,1
7750,0,0,0,0,0,0,1,1,1,1,1,1
7751,0,0,0,1,0,0,0,0,1,1,0,0
7752,0,0,0,0,0,0,1,0,1,1,1,0
7753,0,0,0,0,0,0,0,1,0,1,1,0
7754,0,0,0,0,0,0,1,1,1,1,1,1
7755,0,0,0,0,0,0,1,1,1,1,1,1
7756,0,0,0,0,0,0,1,1,1,1,1,1
7757,0,0,0,0,0,0,1,1,1,1,1,1
7758,0,0,0,0,0,0,0,1,1,1,1,1
7759,0,0,0,0,0,0,1,1,1,1,1,1
7760,0,0,0,0,0,0,1,1,1,1,1,1
7761,0,0,0,0,0,0,0,1,1,1,1,1
7762,0,0,0,0,0,0,1,0,1,1,1,1
7763,0,0,0,0,0,0,1,1,1,1,1,1
7764,0,0,0,0,0,0,0,1,1,1,1,1
7765,0,0,0,0,0,0,1,0,1,1,1,1
7766,0,0,0,0,0,0,0,1,0,0,1,1
7767,1,0,0,0,0,0,0,0,0,1,1,1
7768,0,1,1,0,0,0,1,0,0,1,1,1
7769,0,0,0,0,0,0,1,1,1,1,1,1
7770,1,0,0,0,0,0,0,1,1,1,1,1
7771,0,1,0,0,0,0,1,0,1,1,1,1
7772,1,1,1,1,0,0,0,0,0,0,0,0
7773,1,1,1,1,1,1,0,0,0,0,0,0
7774,1,1,1,1,1,1,0,0,0,0,0,0
7775,1,1,1,1,1,1,1,1,0,0,0,0
7776,1,1,1,1,1,1,0,0,0,0,0,0
7777,1,1,1,1,1,1,0,0,0,0,0,0
7778,1,1,1,1,1,1,0,0,0,0,0,0
7779,1,1,1,1,1,1,0,0,0,0,0,0
7780,1,1,1,1,1,1,0,0,0,0,0,0
7781,1,1,1,1,1,1,0,0,0,0,0,0
7782,1,1,1,1,1,1,1,1,0,0,0,0
7783,1,1,1,1,1,1,1,1,1,0,0,0
7784,1,1,1,1,1,1,1,1,1,0,0,0
7785,1,1,1,1,1,1,0,0,0,0,0,0
7786,1,1,1,1,1,1,0,0,0,0,0,0
7787,1,1,1,1,1,1,0,0,0,0,0,0
7788,0,0,1,0,1,1,1,1,1,1,1,0
7789,0,0,0,0,0,0,0,1,1,1,1,0
7790,0,0,0,0,0,0,0,0,1,1,1,0
7791,0,0,0,0,0,0,1,1,0,1,1,1
7792,0,0,0,0,0,0,1,1,1,1,1,1
7793,0,0,0,0,0,0,1,1,1,1,1,1
7794,0,0,0,0,0,0,0,0,1,1,1,1
7795,0,0,0,0,0,0,1,0,0,1,1,1
7796,1,1,0,1,0,0,0,0,0,1,1,1
7797,1,1,1,1,1,0,0,0,0,0,0,1
7798,0,0,0,0,0,0,1,1,1,1,1,1
7799,0,0,0,0,0,0,1,1,1,1,1,1
7800,0,0,0,0,0,0,1,1,1,1,1,1
7801,0,0,0,0,0,0,1,1,1,1,1,1
7802,0,0,0,0,0,0,0,0,0,1,1,1
7803,0,0,0,0,0,0,0,0,0,1,1,1
7804,0,0,0,0,0,0,1,0,0,1,1,1
7805,0,0,0,0,0,0,1,1,1,1,1,1
7806,0,0,0,0,0,0,1,1,1,1,1,1
7807,0,0,0,0,0,0,1,1,1,1,1,1
7808,1,0,0,0,0,0,0,0,0,1,0,1
7809,1,1,0,1,1,0,0,0,0,1,0,1
7810,0,0,1,0,1,1,1,1,0,1,1,1
7811,0,0,0,0,0,0,1,1,1,1,1,1
7812,0,0,0,0,0,0,1,1,1,0,1,1
7813,1,1,0,1,0,0,0,0,0,0,1,0
7814,0,1,1,0,0,0,1,0,0,1,1,1
7815,0,0,1,0,0,0,1,1,0,1,0,1
7816,0,0,0,0,0,0,1,1,1,1,0,1
7817,0,0,0,0,0,0,1,1,1,1,1,1
7818,0,0,0,0,0,0,0,1,1,1,1,1
7819,0,0,0,0,0,0,0,0,1,1,1,1
7820,1,0,0,1,0,0,0,0,0,1,1,1
7821,0,1,0,0,0,0,1,0,0,1,1,1
7822,0,0,0,0,0,0,1,1,1,1,1,1
7823,0,0,0,0,0,0,1,1,1,0,1,1
7824,1,1,1,1,0,0,0,0,0,0,0,0
7825,1,1,1,1,1,1,0,0,0,0,0,0
7826,1,1,1,1,1,1,1,1,0,0,0,1
7827,0,1,1,0,1,1,1,1,1,0,0,1
7828,1,0,1,1,1,1,0,1,1,0,0,0
7829,1,1,1,1,1,1,1,0,1,0,1,0
7830,1,1,1,1,1,1,0,0,0,0,0,0
7831,1,1,1,1,1,1,1,0,0,1,0,0
7832,0,1,1,1,1,1,1,1,0,1,0,0
7833,0,0,0,0,0,1,1,1,1,0,1,0
7834,0,0,0,0,0,0,0,1,1,1,1,0
7835,1,0,0,0,0,0,0,0,0,0,0,0
7836,0,0,0,0,0,0,1,1,1,1,1,1
7837,0,0,0,0,0,0,0,1,1,1,1,1
7838,0,0,0,0,0,0,0,0,1,1,1,1
7839,0,0,0,0,0,0,1,0,0,0,1,0
7840,0,0,0,0,0,0,1,1,1,1,1,1
7841,0,0,0,0,0,0,0,1,1,1,1,1
7842,0,0,0,0,0,0,1,0,1,1,1,1
7843,1,0,0,0,0,0,0,0,0,0,1,1
7844,1,1,1,1,1,0,0,0,0,0,1,0
7845,1,1,1,1,1,1,1,0,0,0,0,0
7846,1,1,1,0,1,1,1,1,0,0,0,1
7847,0,0,1,0,0,1,1,1,1,1,1,1
7848,1,0,0,1,0,0,0,0,1,0,1,0
7849,0,1,0,0,1,0,1,0,1,1,0,1
7850,0,0,0,1,0,1,0,1,0,1,0,1
7851,0,0,0,0,0,0,1,1,1,1,0,1
7852,0,0,0,0,0,0,1,1,1,1,1,0
7853,0,0,0,0,0,0,1,1,1,1,1,1
7854,0,0,0,0,0,0,0,1,1,1,1,0
7855,0,0,0,0,0,0,1,1,1,1,1,1
7856,0,0,0,0,0,0,0,1,0,1,1,1
7857,0,0,0,0,0,0,1,0,1,1,1,1
7858,0,0,0,0,0,0,0,1,0,1,1,1
7859,1,0,0,0,0,0,0,0,0,0,1,0
7860,1,1,1,1,1,1,0,0,0,0,0,0
7861,1,1,1,1,1,1,1,0,0,0,0,1
7862,1,1,1,1,1,1,0,1,0,0,0,1
7863,1,1,1,1,1,1,0,0,1,0,0,0
7864,1,1,1,1,1,1,0,0,0,0,0,0
7865,1,1,1,1,1,1,0,0,0,0,0,0
7866,1,1,1,1,1,1,0,0,0,0,0,0
7867,1,1,1,1,1,1,0,0,0,0,0,0
7868,1,1,1,1,1,1,0,0,0,0,0,0
7869,1,1,1,1,1,1,1,1,1,0,0,0
7870,1,1,1,1,1,1,0,1,1,0,0,0
7871,1,1,1,1,1,1,1,1,1,0,0,0
7872,1,1,1,1,1,1,0,0,0,0,0,0
7873,1,1,1,1,1,1,0,0,0,0,0,0
7874,1,1,1,1,1,1,1,0,0,1,0,0
7875,1,1,1,1,1,1,0,0,0,0,0,0
7876,1,1,1,1,1,1,1,1,1,0,0,0
7877,1,1,1,1,1,1,0,1,0,0,0,0
7878,0,0,1,0,0,1,1,1,1,1,1,1
7879,0,0,0,0,0,0,1,1,1,1,1,1
7880,0,0,0,0,0,0,1,1,1,1,1,1
7881,0,0,0,0,0,0,1,1,1,1,1,1
7882,0,0,0,0,0,0,0,0,1,1,1,1
7883,0,0,0,0,0,0,1,1,1,1,1,1
7884,0,0,0,0,0,0,1,1,1,1,1,1
7885,0,0,0,0,0,0,1,1,1,1,1,1
7886,0,0,0,0,0,0,1,1,1,1,1,1
7887,0,0,0,0,0,0,1,1,1,1,1,1
7888,0,0,0,0,0,0,1,1,1,1,1,1
7889,0,0,0,0,0,0,0,1,1,1,1,1
7890,0,0,0,0,0,0,1,0,1,1,1,1
7891,0,0,0,0,0,0,0,0,0,1,1,1
7892,1,1,0,0,0,0,0,0,0,1,1,1
7893,1,1,1,1,1,1,0,0,0,0,0,0
7894,1,1,1,1,1,1,0,0,0,0,0,1
7895,1,1,1,1,1,1,0,0,0,0,0,0
7896,1,1,1,1,1,1,0,0,0,0,0,0
7897,1,1,1,1,1,1,1,0,0,0,0,0
